ฑ๊สถ,x,y,thickness
107.000000,1478.686969,-14.057882,0.429455
108.000000,1478.393682,-14.004200,0.966275
109.000000,1478.100396,-14.004200,0.966275
110.000000,1477.807109,-13.789472,0.322092
111.000000,1477.513822,-13.789472,0.751547
112.000000,1477.220535,-13.682108,0.429455
113.000000,1476.927249,-13.628427,0.751547
114.000000,1476.633962,-13.628427,0.644183
115.000000,1476.340675,-13.574745,0.536819
116.000000,1476.047389,-13.574745,0.429455
117.000000,1475.754102,-13.574745,0.322092
118.000000,1475.460815,-13.521063,0.751547
119.000000,1475.167528,-13.574745,1.073639
120.000000,1474.874242,-13.574745,0.858911
121.000000,1474.580955,-13.574745,0.107364
122.000000,1474.287668,-13.628427,0.214728
123.000000,1473.994381,-13.628427,0.751547
124.000000,1473.701095,-13.628427,0.429455
125.000000,1473.407808,-13.574745,0.644183
126.000000,1473.114521,-13.521063,0.751547
127.000000,1472.821234,-13.467381,0.858911
128.000000,1472.527948,-13.413699,0.644183
129.000000,1472.234661,-13.413699,0.429455
130.000000,1471.941374,-13.252653,1.181003
131.000000,1471.648087,-13.252653,1.395730
132.000000,1471.354801,-13.145289,1.610458
133.000000,1471.061514,-13.145289,1.181003
134.000000,1470.768227,-13.145289,0.536819
135.000000,1470.474940,-13.091607,0.644183
136.000000,1470.181654,-12.930561,0.322092
137.000000,1469.888367,-12.930561,0.322092
138.000000,1469.595080,-12.876879,0.214728
139.000000,1469.301794,-12.823197,0.751547
140.000000,1469.008507,-12.769516,0.858911
141.000000,1468.715220,-12.769516,0.858911
142.000000,1468.421933,-12.769516,0.751547
143.000000,1468.128647,-12.769516,0.644183
144.000000,1467.835360,-12.823197,0.858911
145.000000,1467.542073,-12.823197,0.858911
146.000000,1467.248786,-12.823197,0.536819
147.000000,1466.955500,-12.769516,0.429455
148.000000,1466.662213,-12.769516,0.429455
149.000000,1466.368926,-12.769516,0.214728
150.000000,1466.075639,-12.715834,0.429455
151.000000,1465.782353,-12.715834,0.751547
152.000000,1465.489066,-12.715834,0.966275
153.000000,1465.195779,-12.715834,0.536819
154.000000,1464.902492,-12.715834,0.429455
155.000000,1464.609206,-12.662152,0.322092
156.000000,1464.315919,-12.662152,0.429455
157.000000,1464.022632,-12.662152,0.644183
158.000000,1463.729345,-12.662152,0.751547
159.000000,1463.436059,-12.662152,0.536819
160.000000,1463.142772,-12.662152,0.858911
161.000000,1462.849485,-12.662152,1.073639
162.000000,1462.556199,-12.662152,0.858911
163.000000,1462.262912,-12.715834,0.644183
164.000000,1461.969625,-12.715834,0.536819
165.000000,1461.676338,-12.823197,0.322092
166.000000,1461.383052,-12.876879,0.429455
167.000000,1461.089765,-12.930561,0.322092
168.000000,1460.796478,-12.984243,0.429455
169.000000,1460.503191,-13.037925,0.322092
170.000000,1460.209905,-13.037925,0.322092
171.000000,1459.916618,-13.091607,0.536819
172.000000,1459.623331,-13.145289,0.322092
173.000000,1459.330044,-13.145289,0.429455
174.000000,1459.036758,-13.252653,0.536819
175.000000,1458.743471,-13.252653,0.536819
176.000000,1458.450184,-13.360017,0.322092
177.000000,1458.156897,-13.360017,0.322092
178.000000,1457.863611,-13.413699,0.214728
179.000000,1457.570324,-13.413699,0.429455
180.000000,1457.277037,-13.467381,0.536819
181.000000,1456.983750,-13.467381,0.536819
182.000000,1456.690464,-13.467381,0.536819
183.000000,1456.397177,-13.467381,0.536819
184.000000,1456.103890,-13.521063,0.644183
185.000000,1455.810603,-13.682108,0.536819
186.000000,1455.517317,-13.735790,0.429455
187.000000,1455.224030,-13.843154,0.214728
188.000000,1454.930743,-13.843154,0.536819
189.000000,1454.637457,-13.843154,0.429455
190.000000,1454.344170,-13.950518,0.322092
191.000000,1454.050883,-13.950518,0.429455
192.000000,1453.757596,-14.004200,0.322092
193.000000,1453.464310,-14.057882,0.214728
194.000000,1453.171023,-14.111564,0.322092
195.000000,1452.877736,-14.111564,0.322092
196.000000,1452.584449,-14.272610,0.429455
197.000000,1452.291163,-14.326292,0.536819
198.000000,1451.997876,-14.326292,0.322092
199.000000,1451.704589,-14.326292,0.322092
200.000000,1451.411302,-14.326292,0.322092
201.000000,1451.118016,-14.379974,0.536819
202.000000,1450.824729,-14.379974,0.644183
203.000000,1450.531442,-14.487338,0.536819
204.000000,1450.238155,-14.541019,0.429455
205.000000,1449.944869,-14.541019,0.751547
206.000000,1449.651582,-14.648383,0.536819
207.000000,1449.358295,-14.648383,0.536819
208.000000,1449.065008,-14.648383,0.429455
209.000000,1448.771722,-14.702065,0.322092
210.000000,1448.478435,-14.755747,0.322092
211.000000,1448.185148,-14.809429,0.322092
212.000000,1447.891862,-14.863111,0.214728
213.000000,1447.598575,-15.024157,0.214728
214.000000,1447.305288,-15.024157,0.214728
215.000000,1447.012001,-15.077839,0.536819
216.000000,1446.718715,-15.185203,0.322092
217.000000,1446.425428,-15.399930,0.322092
218.000000,1446.132141,-15.399930,0.322092
219.000000,1445.838854,-15.507294,0.107364
220.000000,1445.545568,-15.560976,0.214728
221.000000,1445.252281,-15.883068,0.429455
222.000000,1444.958994,-15.883068,0.429455
223.000000,1444.665707,-15.990432,0.214728
224.000000,1444.372421,-15.990432,0.429455
225.000000,1444.079134,-16.044114,0.322092
226.000000,1443.785847,-16.205159,0.429455
227.000000,1443.492560,-16.258841,0.322092
228.000000,1443.199274,-16.366205,0.322092
229.000000,1442.905987,-16.473569,0.322092
230.000000,1442.612700,-16.634615,0.429455
231.000000,1442.319413,-16.795661,0.214728
232.000000,1442.026127,-16.849343,0.322092
233.000000,1441.732840,-16.903025,0.322092
234.000000,1441.439553,-17.064070,0.214728
235.000000,1441.146266,-17.171434,0.429455
236.000000,1440.852980,-17.332480,0.751547
237.000000,1440.559693,-17.386162,0.322092
238.000000,1440.266406,-17.439844,0.429455
239.000000,1439.973120,-17.547208,0.322092
240.000000,1439.679833,-17.600890,0.214728
241.000000,1439.386546,-17.761936,0.322092
242.000000,1439.093259,-17.815618,0.214728
243.000000,1438.799973,-17.976663,0.322092
244.000000,1438.506686,-18.030345,0.214728
245.000000,1438.213399,-18.137709,0.214728
246.000000,1437.920112,-18.245073,0.214728
247.000000,1437.626826,-18.406119,0.322092
248.000000,1437.333539,-18.567165,0.214728
249.000000,1437.040252,-18.835574,0.429455
250.000000,1436.746965,-18.889256,0.107364
251.000000,1436.453679,-18.942938,0.107364
252.000000,1436.160392,-19.050302,0.322092
253.000000,1435.867105,-19.211348,0.214728
254.000000,1435.573818,-19.855531,0.214728
255.000000,1435.280532,-20.016577,0.107364
256.000000,1434.987245,-20.016577,0.107364
257.000000,1434.693958,-20.016577,0.107364
258.000000,1434.400671,-20.123941,0.322092
259.000000,1434.107385,-20.123941,0.322092
260.000000,1433.814098,-20.392351,0.644183
261.000000,1433.520811,-20.392351,0.429455
262.000000,1433.227525,-20.392351,0.214728
263.000000,1432.934238,-20.499714,0.429455
264.000000,1432.640951,-20.553396,0.322092
265.000000,1432.347664,-20.768124,0.322092
266.000000,1432.054378,-20.875488,0.322092
267.000000,1431.761091,-21.251262,0.429455
268.000000,1431.467804,-21.304943,0.107364
269.000000,1431.174517,-21.465989,0.322092
270.000000,1430.881231,-21.519671,0.429455
271.000000,1430.587944,-21.680717,0.322092
272.000000,1430.294657,-21.734399,0.214728
273.000000,1430.001370,-21.841763,0.107364
274.000000,1429.708084,-21.949127,0.322092
275.000000,1429.414797,-22.002809,0.214728
276.000000,1429.121510,-22.271218,0.322092
277.000000,1428.828223,-22.378582,0.322092
278.000000,1428.534937,-22.539628,0.214728
279.000000,1428.241650,-22.754356,0.429455
280.000000,1427.948363,-22.915402,0.322092
281.000000,1427.655076,-23.022765,0.322092
282.000000,1427.361790,-23.344857,0.536819
283.000000,1427.068503,-23.398539,0.214728
284.000000,1426.775216,-23.505903,0.214728
285.000000,1426.481930,-23.774313,0.322092
286.000000,1426.188643,-23.881676,0.322092
287.000000,1425.895356,-24.096404,0.322092
288.000000,1425.602069,-24.257450,0.214728
289.000000,1425.308783,-24.472178,0.214728
290.000000,1425.015496,-24.686905,0.429455
291.000000,1424.722209,-24.901633,0.214728
292.000000,1424.428922,-25.062679,0.322092
293.000000,1424.135636,-25.223725,0.214728
294.000000,1423.842349,-25.384771,0.107364
295.000000,1423.549062,-25.599498,0.322092
296.000000,1423.255775,-26.028954,0.536819
297.000000,1422.962489,-26.082636,0.429455
298.000000,1422.669202,-26.136318,0.536819
299.000000,1422.375915,-26.458409,0.322092
300.000000,1422.082628,-26.458409,0.322092
301.000000,1421.789342,-26.619455,0.214728
302.000000,1421.496055,-26.726819,0.214728
303.000000,1421.202768,-26.941547,0.214728
304.000000,1420.909481,-27.317320,0.536819
305.000000,1420.616195,-27.371002,0.214728
306.000000,1420.322908,-27.532048,0.322092
307.000000,1420.029621,-27.800458,0.429455
308.000000,1419.736334,-27.961504,0.322092
309.000000,1419.443048,-28.176231,0.322092
310.000000,1419.149761,-28.444641,0.429455
311.000000,1418.856474,-28.766733,0.644183
312.000000,1418.563188,-28.927778,0.322092
313.000000,1418.269901,-29.357234,0.751547
314.000000,1417.976614,-29.571962,0.536819
315.000000,1417.683327,-29.571962,0.107364
316.000000,1417.390041,-29.840371,0.429455
317.000000,1417.096754,-30.055099,0.214728
318.000000,1416.803467,-30.323509,0.536819
319.000000,1416.510180,-30.591919,0.429455
320.000000,1416.216894,-30.752964,0.322092
321.000000,1415.923607,-30.914010,0.214728
322.000000,1415.630320,-31.128738,0.429455
323.000000,1415.337033,-31.128738,0.214728
324.000000,1415.043747,-31.128738,0.214728
